Resource ID,Původní hodnota,Navrhovaná hodnota,Důvod
gid://shopify/Product/7206864322643,"BU1-Armee, Schnitt NC. Professionelle Torwarthandschuhe mit Camouflage-Muster, toller und strapazierfähiger Schaumstoff und perfekten Materialien. Bestellen Sie auf www.bu1.cz >>","BU1-Armee, Schnitt NC. Professionelle Torwarthandschuhe mit Camouflage-Muster, toller und strapazierfähiger [FIXME] und perfekten Materialien. Bestellen Sie auf www.bu1.cz >>",Zakázaný termín 'Schaumstoff' (de): Use Haftschaum for goalkeeper gloves
gid://shopify/Product/7206864322643,"BU1-Armee, Schnitt NC. Professionelle Torwarthandschuhe mit Camouflage-Muster, toller und strapazierfähiger Schaumstoff und perfekten Materialien. Bestellen Sie auf www.bu1.cz >>","BU1-Armee, NC-Schnitt. Professionelle Torwarthandschuhe mit Camouflage-Muster, toller und strapazierfähiger Schaumstoff und perfekten Materialien. Bestellen Sie auf www.bu1.cz >>",Glosář: negative_cut -> NC-Schnitt
gid://shopify/Product/7206866518099,SRC(de): ⚽ BU1 Stutzne in neongelber Farbe. Sehr angenehmes und funktionales Material mit Netzgewebe zur Verbesserung des Komforts. ⭐ Kaufen Sie auf www.bu1.cz >>,Stutzen,Glosář: socks_stutzen -> Stutzen (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(hu): BU1 neonsárga zoknik,sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(hu): <p>Ezekben a zoknikban valóban nagy figyelmet fordítottunk.  A könnyű és funkcionális anyag tökéletes keveréke biztosítja, hogy a zoknik szorosan tartsanak, miközben nagyon kényelmesek is lesznek.</p>
<p>Speciális hálós anyag a vádlin és a lábfejen a kényelem javítása érdekében.</p>
<p>Anyag: 55% polipropilén, 25% pamut, 15% gumi, 5% elasztán</p>
<p>Elérhető UK 3-tól UK 11-ig és még tovább.</p>",sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(hu): ⚽ BU1 neonsárga zokni. Nagyon kellemes és funkcionális anyag hálós szerkezettel a kényelem javítása érdekében. ⭐ Vásárolj a www.bu1.cz oldalon >>,sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(pl): <p>Naprawdę zadbaliśmy o te szczudła. Idealne połączenie lekkiego i funkcjonalnego materiału sprawia, że ​​buty dobrze trzymają się stopy, a jednocześnie są bardzo wygodne.</p>

<p>Specjalna siateczka na łydce i podbiciu dla większego komfortu.</p>

<p>Materiał: 55% polipropylen, 25% bawełna, 15% guma, 5% elastan</p>

<p>Dostępne w rozmiarach od UK 3 do UK 11 i więcej.</p>",getry,Glosář: socks_stutzen -> getry (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(pl): ⚽ Korki BU1 w neonowo żółtym kolorze. Bardzo przyjemny i funkcjonalny materiał z siateczką dla większego komfortu. ⭐ Kupuj na www.bu1sport.com >>,getry,Glosář: socks_stutzen -> getry (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(sk): ⚽ BU1 štulpny neonovo žltej farby. Veľmi príjemný a funkčný materiál so sieťovinou pre zlepšenie pohodlia. ⭐ Nakupujte na www.bu1.sk >>,štulpne,Glosář: socks_stutzen -> štulpne (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(ro): <p>Ne-am străduit cu adevărat la aceste șosete.  Un amestec perfect de material ușor și funcțional va asigura că șosetele vor sta bine și vor fi foarte confortabile.</p>
<p>O plasă specială pe gambe și pe glezne pentru a îmbunătăți confortul.</p>
<p>Material: 55% polipropilenă, 25% bumbac, 15% cauciuc, 5% elastan</p>
<p>Disponibile în mărimi de la UK 3 la UK 11 și mai mult.</p>",jambiere,Glosář: socks_stutzen -> jambiere (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(ro): ⚽ BU1 șosete de fotbal de culoare galben neon. Material foarte plăcut și funcțional cu plasă pentru un confort sporit. ⭐ Cumpără de pe www.bu1.cz >>,jambiere,Glosář: socks_stutzen -> jambiere (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(hr): ⚽ BU1 čarape neon žute boje. Vrlo ugodan i funkcionalan materijal s mrežicom za poboljšanje udobnosti. ⭐ Kupujte na www.bu1.cz >>,štucne,Glosář: socks_stutzen -> štucne (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(hr): <p>Na ovim čarapama smo se stvarno potrudili.  Savršena kombinacija laganog i funkcionalnog materijala osigurava da će čarape čvrsto držati, a istovremeno biti vrlo ugodne.</p>
<p>Specijalna mrežica na listu i stopalu za poboljšanje udobnosti.</p>
<p>Materijal: 55% polipropilen, 25% pamuk, 15% guma, 5% elastan</p>
<p>Dostupne u veličinama od UK 3 do UK 11 i više.</p>",štucne,Glosář: socks_stutzen -> štucne (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(es): <p>En estos calcetines realmente nos hemos esforzado.  La mezcla perfecta de material ligero y funcional asegura que los calcetines se mantendrán firmemente en su lugar y, al mismo tiempo, serán muy cómodos.</p>
<p>Malla especial en la pantorrilla y el empeine para mejorar la comodidad.</p>
<p>Material: 55% polipropileno, 25% algodón, 15% goma, 5% elastano</p>
<p>Disponibles en tallas desde UK 3 hasta UK 11 y más.</p>",medias,Glosář: socks_stutzen -> medias (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(it): ⚽ Calze BU1 di colore giallo neon. Materiale molto piacevole e funzionale con rete per migliorare il comfort. ⭐ Acquista su www.bu1.cz >>,calzettoni,Glosář: socks_stutzen -> calzettoni (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(it): <p>Ci siamo davvero impegnati con queste calze.  Un mix perfetto di materiale leggero e funzionale garantirà che le calze rimangano ben ferme e siano molto piacevoli da indossare.</p>
<p>Rete speciale sulla parte del polpaccio e del dorso del piede per migliorare il comfort.</p>
<p>Materiale: 55% polipropilene, 25% cotone, 15% gomma, 5% elastan</p>
<p>Disponibili in taglie da UK 3 a UK 11 e oltre.</p>",calzettoni,Glosář: socks_stutzen -> calzettoni (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(fr): BU1 chaussettes néon jaune,chaussettes de foot,Glosář: socks_stutzen -> chaussettes de foot (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(fr): ⚽ Chaussettes BU1 de couleur jaune néon. Un matériau très agréable et fonctionnel avec un mesh pour améliorer le confort. ⭐ Achetez sur www.bu1.cz >>,chaussettes de foot,Glosář: socks_stutzen -> chaussettes de foot (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(fr): <p>Nous avons vraiment mis du cœur à l'ouvrage sur ces chaussettes.  Un mélange parfait de matériaux légers et fonctionnels garantit que les chaussettes resteront bien en place tout en étant très confortables.</p>
<p>Un tissu en maille spécial au niveau du mollet et du cou-de-pied pour améliorer le confort.</p>
<p>Matériau : 55 % polypropylène, 25 % coton, 15 % caoutchouc, 5 % élasthanne</p>
<p>Disponible en tailles allant de UK 3 à UK 11 et plus.</p>",chaussettes de foot,Glosář: socks_stutzen -> chaussettes de foot (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(bg): Неоново жълти BU1 чорапи,калци,Glosář: socks_stutzen -> калци (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(bg): <p>На тези чорапи наистина се постарахме.  Перфектна смес от лек и функционален материал ще осигури, че щулпите ще държат здраво и в същото време ще бъдат много приятни.</p>
<p>Специална мрежеста материя за прасеца и глезена за подобряване на комфорта.</p>
<p>Материал: 55% полипропилен, 25% памук, 15% гума, 5% еластан</p>
<p>Налични в размери от UK 3 до UK 11 и повече.</p>",калци,Glosář: socks_stutzen -> калци (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(bg): ⚽ BU1 чорапи в неоново жълт цвят. Много приятен и функционален материал с мрежа за подобряване на комфорта. ⭐ Пазарувайте на www.bu1.cz >>,калци,Glosář: socks_stutzen -> калци (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(en): BU1 stockings neon yellow,socks,Glosář: socks_stutzen -> socks (Source contains 'štulpny')
gid://shopify/Product/7206866518099,"SRC(en): We really took care of these stockings. The perfect mix of light and functional material ensures that the stockings will hold firmly and at the same time be very comfortable.

 Special mesh on the calf and instep for improved comfort.

 Material: 55% polypropylene, 25% cotton, 15% rubber, 5% elastane

 Available in sizes UK 3 to UK 11 and up.",socks,Glosář: socks_stutzen -> socks (Source contains 'štulpny')
gid://shopify/Product/7206866518099,SRC(en): ⚽ BU1 stockings in neon yellow color. Very pleasant and functional material with mesh for improved comfort. ⭐ Shop at www.bu1.cz >>,socks,Glosář: socks_stutzen -> socks (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(de): ⚽ BU1 Socken in schwarzer Farbe. Sehr angenehmes und funktionales Material mit Netzgewebe zur Verbesserung des Komforts. ⭐ Kaufen Sie auf www.bu1.cz >>,Stutzen,Glosář: socks_stutzen -> Stutzen (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(hu): BU1 fekete zoknik,sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(hu): <p>Ezekben a zoknikban valóban nagy figyelmet fordítottunk.  A könnyű és funkcionális anyag tökéletes keveréke biztosítja, hogy a zoknik szorosan tartsanak, miközben nagyon kényelmesek is.</p>

<p>Speciális hálós anyag a vádlin és a lábfejen a kényelem javítása érdekében.</p>

<p>Anyag: 55% polipropilén, 25% pamut, 15% gumi, 5% elasztán</p>

<p>Elérhető UK 3-tól UK 11-ig és azon túl.</p>",sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(hu): ⚽ BU1 fekete színű zoknik. Nagyon kellemes és funkcionális anyag hálós szerkezettel a kényelem javítása érdekében. ⭐ Vásároljon a www.bu1.cz oldalon >>,sportszár,Glosář: socks_stutzen -> sportszár (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(pl): <p>Naprawdę zadbaliśmy o te szczudła. Idealne połączenie lekkiego i funkcjonalnego materiału sprawia, że ​​buty dobrze trzymają się stopy, a jednocześnie są bardzo wygodne.</p>

<p>Specjalna siateczka na łydce i podbiciu dla większego komfortu.</p>

<p>Materiał: 55% polipropylen, 25% bawełna, 15% guma, 5% elastan</p>

<p>Dostępne w rozmiarach od UK 3 do UK 11 i więcej.</p>",getry,Glosář: socks_stutzen -> getry (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(sk): ⚽ BU1 štulpny čiernej farby. Veľmi príjemný a funkčný materiál so sieťovinou pre zlepšenie pohodlia. ⭐ Nakupujte na www.bu1.cz >>,štulpne,Glosář: socks_stutzen -> štulpne (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(ro): <p>Ne-am străduit cu adevărat la aceste șosete.  Un amestec perfect de material ușor și funcțional va asigura că șosetele vor sta bine și vor fi foarte confortabile.</p>

<p>Plasa specială de pe gambe și glezne pentru un plus de confort.</p>

<p>Material: 55% polipropilenă, 25% bumbac, 15% cauciuc, 5% elastan</p>

<p>Disponibile în mărimi de la UK 3 la UK 11 și mai mult.</p>",jambiere,Glosář: socks_stutzen -> jambiere (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(ro): ⚽ BU1 șosete de fotbal de culoare neagră. Material foarte plăcut și funcțional, cu plasă pentru un confort sporit. ⭐ Cumpără de pe www.bu1.cz >>",jambiere,Glosář: socks_stutzen -> jambiere (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(hr): ⚽ BU1 čarape crne boje. Vrlo ugodan i funkcionalan materijal s mrežicom za poboljšanje udobnosti. ⭐ Kupujte na www.bu1.cz >>,štucne,Glosář: socks_stutzen -> štucne (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(hr): <p>Na ovim čarapama smo se stvarno potrudili.  Savršena kombinacija laganog i funkcionalnog materijala osigurava da će čarape čvrsto držati, a istovremeno biti vrlo ugodne.</p>

<p>Specijalna mrežica na listu i stopalu za poboljšanje udobnosti.</p>

<p>Materijal: 55% polipropilen, 25% pamuk, 15% guma, 5% elastan</p>

<p>Dostupne u veličinama od UK 3 do UK 11 i više.</p>",štucne,Glosář: socks_stutzen -> štucne (Source contains 'štulpny')
gid://shopify/Product/7206866976851,SRC(it): ⚽ BU1 calze nere Materiale molto piacevole e funzionale con rete per migliorare il comfort. ⭐ Acquista su www.bu1.cz >>,calzettoni,Glosář: socks_stutzen -> calzettoni (Source contains 'štulpny')
gid://shopify/Product/7206866976851,"SRC(it): <p>Abbiamo davvero messo impegno in queste calze.  Un mix perfetto di materiale leggero e funzionale garantirà che le calze rimangano ben ferme e siano molto piacevoli da indossare.</p>

<p>Una rete speciale sulla parte del polpaccio e del dorso del piede per migliorare il comfort.</p>

<p>Materiale: 55% polipropilene, 25% cotone, 15% gomma, 5% elastan</p>

<p>Disponibili in taglie da UK 3 a UK 11 e oltre.</p>",calzettoni,Glosář: socks_stutzen -> calzettoni (Source contains 'štulpny')
